trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2566,False,"{'a': 0.001, 'e': 0.076919181441834503}",25,10,26.740657026273567,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2567,False,"{'a': 0.001, 'e': 0.07684230070716673}",25,10,25.25444233540625,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2568,False,"{'a': 0.001, 'e': 0.076765496814806045}",25,11,23.268264384647917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2569,False,"{'a': 0.001, 'e': 0.076688769687948605}",30,20,19.556819167702372,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2570,False,"{'a': 0.001, 'e': 0.076612119249867244}",30,21,15.240497898085277,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2571,False,"{'a': 0.001, 'e': 0.076535545423911513}",25,18,12.80589942015819,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2572,False,"{'a': 0.001, 'e': 0.076459048133507554}",20,16,9.571231341390728,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2573,False,"{'a': 0.001, 'e': 0.076382627302158126}",25,17,12.661630631934038,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2574,False,"{'a': 0.001, 'e': 0.076306282853442375}",20,15,9.973438764387833,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2575,False,"{'a': 0.001, 'e': 0.076230014711015828}",20,14,11.853775878923605,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2576,False,"{'a': 0.001, 'e': 0.076153822798610327}",20,13,10.73567594864634,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2577,False,"{'a': 0.001, 'e': 0.076077707040033984}",25,13,24.681916324449993,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2578,False,"{'a': 0.001, 'e': 0.076001667359171035}",25,13,-19.633688629552232,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2579,False,"{'a': 0.001, 'e': 0.075925703679981776}",20,15,8.356536365904152,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2580,False,"{'a': 0.001, 'e': 0.075849815926502487}",30,8,39.761301399295995,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2581,False,"{'a': 0.001, 'e': 0.075774004022845481}",25,9,17.703654017790416,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2582,False,"{'a': 0.001, 'e': 0.075698267893198806}",25,15,14.087681095485753,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2583,False,"{'a': 0.001, 'e': 0.075622607461826336}",20,5,15.720518884549284,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2584,False,"{'a': 0.001, 'e': 0.075547022653067605}",25,12,20.3413758595847,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2585,False,"{'a': 0.001, 'e': 0.075471513391337841}",25,14,22.137479853441093,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2586,False,"{'a': 0.001, 'e': 0.075396079601127763}",20,11,-8.567821313411496,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
2587,False,"{'a': 0.001, 'e': 0.075320721207003574}",25,13,10.53188500145578,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2588,False,"{'a': 0.001, 'e': 0.075245438133606832}",30,16,21.315246856072537,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2589,False,"{'a': 0.001, 'e': 0.075170230305654534}",30,20,16.37255290555165,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2590,False,"{'a': 0.001, 'e': 0.075095097647938799}",25,15,17.591231723574204,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2591,False,"{'a': 0.001, 'e': 0.075020040085326978}",20,5,27.493027339119447,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2592,False,"{'a': 0.001, 'e': 0.074945057542761442}",25,12,18.02614457100866,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
2593,False,"{'a': 0.001, 'e': 0.074870149945259742}",20,8,9.70465083289554,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2594,False,"{'a': 0.001, 'e': 0.074795317217914228}",20,13,-39.936425897383494,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
2595,False,"{'a': 0.001, 'e': 0.074720559285892163}",35,21,26.877293108859,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2596,False,"{'a': 0.001, 'e': 0.074645876074435569}",25,8,28.72602307245419,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2597,False,"{'a': 0.001, 'e': 0.074571267508861311}",30,17,28.079770879485814,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2598,False,"{'a': 0.001, 'e': 0.074496733514560778}",25,14,14.82854010051502,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2599,False,"{'a': 0.001, 'e': 0.074422274016999954}",30,14,13.84456056327415,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2600,False,"{'a': 0.001, 'e': 0.074347888941719328}",20,9,-15.889313929243514,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
2601,False,"{'a': 0.001, 'e': 0.074273578214333877}",20,12,17.07028017846073,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2602,False,"{'a': 0.001, 'e': 0.074199341760532819}",30,24,9.561826680526117,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2603,False,"{'a': 0.001, 'e': 0.074125179506079705}",25,8,28.079875995581148,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2604,False,"{'a': 0.001, 'e': 0.074051091376812248}",20,9,20.897293833894928,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2605,False,"{'a': 0.001, 'e': 0.073977077298642363}",20,6,18.21619375199623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2606,False,"{'a': 0.001, 'e': 0.073903137197555951}",20,12,2.365982556825208,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2607,False,"{'a': 0.001, 'e': 0.073829270999612895}",20,13,12.247747338167056,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2608,False,"{'a': 0.001, 'e': 0.073755478630946947}",25,11,28.50785718641196,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2609,False,"{'a': 0.001, 'e': 0.073681760017765829}",30,22,14.362541299909916,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2610,False,"{'a': 0.001, 'e': 0.073608115086350845}",20,6,20.47681737458221,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2611,False,"{'a': 0.001, 'e': 0.073534543763057097}",20,12,12.157281317476748,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2612,False,"{'a': 0.001, 'e': 0.073461045974313202}",20,12,15.21813215334474,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2613,False,"{'a': 0.001, 'e': 0.073387621646621437}",25,20,9.745387284425433,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2614,False,"{'a': 0.001, 'e': 0.073314270706557438}",25,8,-17.339797856429897,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
2615,False,"{'a': 0.001, 'e': 0.073240993080770242}",25,16,14.732670357142625,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2616,False,"{'a': 0.001, 'e': 0.073167788695982214}",25,14,22.737704112966465,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2617,False,"{'a': 0.001, 'e': 0.073094657478989009}",30,24,8.42427608751891,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2618,False,"{'a': 0.001, 'e': 0.073021599356659361}",20,13,11.9976693787074,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2619,False,"{'a': 0.001, 'e': 0.072948614255935171}",25,14,21.104839589219395,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2620,False,"{'a': 0.001, 'e': 0.072875702103831277}",25,7,30.07293430721863,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2621,False,"{'a': 0.001, 'e': 0.072802862827435588}",25,4,21.69800133555277,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
2622,False,"{'a': 0.001, 'e': 0.072730096353908799}",30,18,20.588480023991128,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2623,False,"{'a': 0.001, 'e': 0.072657402610484423}",30,16,18.524038991898955,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2624,False,"{'a': 0.001, 'e': 0.072584781524468678}",30,24,12.158453564664494,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2625,False,"{'a': 0.001, 'e': 0.07251223302324053}",20,6,27.984936834731748,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2626,False,"{'a': 0.001, 'e': 0.072439757034251456}",25,8,18.115930004708638,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2627,False,"{'a': 0.001, 'e': 0.07236735348502546}",25,13,22.1564892576735,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2628,False,"{'a': 0.001, 'e': 0.072295022303158943}",25,5,30.819747117562457,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2629,False,"{'a': 0.001, 'e': 0.072222763416320779}",25,13,21.0478803215277,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2630,False,"{'a': 0.001, 'e': 0.07215057675225206}",20,16,7.701368658074672,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2631,False,"{'a': 0.001, 'e': 0.0720784622387661}",30,16,3.0667253200964177,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2632,False,"{'a': 0.001, 'e': 0.072006419803748362}",20,10,18.30187283254404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2633,False,"{'a': 0.001, 'e': 0.071934449375156445}",35,19,-21.0286849275322,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
2634,False,"{'a': 0.001, 'e': 0.071862550881019907}",20,11,15.689836508086724,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2635,False,"{'a': 0.001, 'e': 0.071790724249440246}",20,12,16.625016980791802,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2636,False,"{'a': 0.001, 'e': 0.071718969408590766}",20,1,26.33770546559971,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2637,False,"{'a': 0.001, 'e': 0.071647286286716724}",20,12,15.773772271358563,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2638,False,"{'a': 0.001, 'e': 0.071575674812134921}",30,0,17.128760490269553,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
2639,False,"{'a': 0.001, 'e': 0.071504134913233902}",20,12,-2.288828069368744,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
2640,False,"{'a': 0.001, 'e': 0.071432666518473728}",20,4,17.49699293708825,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2641,False,"{'a': 0.001, 'e': 0.071361269556386053}",35,23,21.130157914748626,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2642,False,"{'a': 0.001, 'e': 0.071289943955573878}",20,0,35.35738979428203,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2643,False,"{'a': 0.001, 'e': 0.071218689644711605}",20,10,16.72735176155685,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2644,False,"{'a': 0.001, 'e': 0.07114750655254487}",30,18,0.37701849839846435,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
2645,False,"{'a': 0.001, 'e': 0.071076394607890656}",20,7,21.575912688014235,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2646,False,"{'a': 0.001, 'e': 0.071005353739636984}",30,3,42.61036722626979,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2647,False,"{'a': 0.001, 'e': 0.070934383876742946}",20,14,13.873238150450542,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2648,False,"{'a': 0.001, 'e': 0.070863484948238686}",25,20,13.273849342456344,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2649,False,"{'a': 0.001, 'e': 0.070792656883225294}",25,0,24.348151327957073,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2650,False,"{'a': 0.001, 'e': 0.070721899610874689}",30,15,17.223430758449254,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2651,False,"{'a': 0.001, 'e': 0.070651213060429596}",35,25,18.14125783870256,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2652,False,"{'a': 0.001, 'e': 0.070580597161203407}",25,12,23.348581808652973,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2653,False,"{'a': 0.001, 'e': 0.070510051842580301}",20,13,0.03737557837918315,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2654,False,"{'a': 0.001, 'e': 0.070439577034014919}",25,1,40.28801251432821,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2655,False,"{'a': 0.001, 'e': 0.070369172665032426}",25,14,20.752753415436594,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2656,False,"{'a': 0.001, 'e': 0.070298838665228444}",30,14,23.17270348483996,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2657,False,"{'a': 0.001, 'e': 0.070228574964269014}",25,16,15.74143434275903,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2658,False,"{'a': 0.001, 'e': 0.070158381491890395}",35,25,20.96239742378785,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2659,False,"{'a': 0.001, 'e': 0.070088258177899113}",20,15,9.14284523529702,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2660,False,"{'a': 0.001, 'e': 0.070018204952171828}",20,11,18.364860023087747,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2661,False,"{'a': 0.001, 'e': 0.069948221744655356}",20,12,16.979992479607606,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2662,False,"{'a': 0.001, 'e': 0.069878308485366455}",20,9,21.052580518002767,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2663,False,"{'a': 0.001, 'e': 0.06980846510439187}",25,7,15.684207954526528,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2664,False,"{'a': 0.001, 'e': 0.069738691531888164}",25,13,18.795154571689398,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2665,False,"{'a': 0.001, 'e': 0.069668987698081844}",20,12,16.992485600551245,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2666,False,"{'a': 0.001, 'e': 0.069599353533269015}",30,16,27.492803918011212,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2667,False,"{'a': 0.001, 'e': 0.069529788967815531}",25,8,-15.866198646497812,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2668,False,"{'a': 0.001, 'e': 0.069460293932156775}",20,12,15.011903830065458,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2669,False,"{'a': 0.001, 'e': 0.069390868356797766}",25,13,20.390286562630727,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2670,False,"{'a': 0.001, 'e': 0.069321512172312902}",25,1,34.43112262727807,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2671,False,"{'a': 0.001, 'e': 0.069252225309345994}",25,0,33.57794089797554,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2672,False,"{'a': 0.001, 'e': 0.069183007698610119}",20,14,9.474143576946283,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2673,False,"{'a': 0.001, 'e': 0.069113859270887743}",25,9,27.97802989208388,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2674,False,"{'a': 0.001, 'e': 0.069044779957030414}",20,13,15.442653748963817,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2675,False,"{'a': 0.001, 'e': 0.068975769687958779}",35,19,25.33536333387956,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2676,False,"{'a': 0.001, 'e': 0.068906828394662556}",25,0,43.22849695388018,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2677,False,"{'a': 0.001, 'e': 0.068837956008200488}",20,6,21.22538586978241,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2678,False,"{'a': 0.001, 'e': 0.068769152459700181}",30,8,32.479092435571566,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2679,False,"{'a': 0.001, 'e': 0.068700417680358061}",25,12,22.121916688716276,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2680,False,"{'a': 0.001, 'e': 0.068631751601439306}",35,25,17.923557560324173,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2681,False,"{'a': 0.001, 'e': 0.068563154154277911}",20,4,29.88191916362844,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2682,False,"{'a': 0.001, 'e': 0.068494625270276374}",25,2,36.58267786275383,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2683,False,"{'a': 0.001, 'e': 0.068426164880905832}",30,19,15.723160523595258,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2684,False,"{'a': 0.001, 'e': 0.068357772917705825}",25,11,29.186891881220582,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2685,False,"{'a': 0.001, 'e': 0.068289449312284478}",20,4,12.725310212531227,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
2686,False,"{'a': 0.001, 'e': 0.068221193996318125}",20,9,-9.555139097177856,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
2687,False,"{'a': 0.001, 'e': 0.068153006901551461}",20,0,33.639451229385074,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2688,False,"{'a': 0.001, 'e': 0.068084887959797336}",25,8,-11.767438893303165,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2689,False,"{'a': 0.001, 'e': 0.068016837102936878}",30,17,25.60156821900965,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2690,False,"{'a': 0.001, 'e': 0.067948854262919203}",20,0,32.14957156741289,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2691,False,"{'a': 0.001, 'e': 0.067880939371761442}",20,6,22.583048155537483,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2692,False,"{'a': 0.001, 'e': 0.067813092361548713}",20,6,4.388397346368546,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
2693,False,"{'a': 0.001, 'e': 0.067745313164433968}",20,6,27.8544513672124,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2694,False,"{'a': 0.001, 'e': 0.06767760171263805}",20,10,10.438520620830097,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2695,False,"{'a': 0.001, 'e': 0.067609957938449497}",20,14,-9.457922431805413,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
2696,False,"{'a': 0.001, 'e': 0.067542381774224516}",25,11,27.535712078729354,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2697,False,"{'a': 0.001, 'e': 0.067474873152386899}",30,19,4.098421260055818,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
2698,False,"{'a': 0.001, 'e': 0.067407432005428106}",25,13,25.370415301215814,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2699,False,"{'a': 0.001, 'e': 0.067340058265906916}",25,0,38.710685910470794,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2700,False,"{'a': 0.001, 'e': 0.067272751866449612}",20,15,7.24891349602275,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2701,False,"{'a': 0.001, 'e': 0.067205512739749756}",25,0,-7.034886265735145,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
2702,False,"{'a': 0.001, 'e': 0.06713834081856826}",20,14,10.508943121709857,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2703,False,"{'a': 0.001, 'e': 0.067071236035733187}",30,15,14.831013423954372,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2704,False,"{'a': 0.001, 'e': 0.06700419832413973}",25,11,-17.296115230365395,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2705,False,"{'a': 0.001, 'e': 0.066937227616750153}",20,0,28.355086210906638,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2706,False,"{'a': 0.001, 'e': 0.066870323846593804}",35,19,30.644538770401354,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2707,False,"{'a': 0.001, 'e': 0.066803486946766868}",20,15,10.79836471845509,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2708,False,"{'a': 0.001, 'e': 0.066736716850432462}",25,10,23.217658636159182,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2709,False,"{'a': 0.001, 'e': 0.066670013490820426}",25,19,12.528495232294532,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2710,False,"{'a': 0.001, 'e': 0.066603376801227465}",25,13,26.12085808551742,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2711,False,"{'a': 0.001, 'e': 0.066536806715016855}",20,12,16.18911337257969,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2712,False,"{'a': 0.001, 'e': 0.066470303165618499}",20,3,26.19851551320563,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2713,False,"{'a': 0.001, 'e': 0.066403866086528832}",25,1,26.58408838249782,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
2714,False,"{'a': 0.001, 'e': 0.066337495411310815}",30,13,-12.507248449048506,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
2715,False,"{'a': 0.001, 'e': 0.066271191073593722}",20,8,23.365598246554242,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2716,False,"{'a': 0.001, 'e': 0.066204953007073242}",20,0,23.304341249859036,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2717,False,"{'a': 0.001, 'e': 0.06613878114551125}",25,16,17.126404286517918,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2718,False,"{'a': 0.001, 'e': 0.066072675422735941}",20,0,24.51334477621272,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2719,False,"{'a': 0.001, 'e': 0.066006635772641556}",35,19,29.177395071070933,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2720,False,"{'a': 0.001, 'e': 0.065940662129188463}",20,12,12.843203182136985,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2721,False,"{'a': 0.001, 'e': 0.065874754426402948}",25,7,18.988051459561326,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2722,False,"{'a': 0.001, 'e': 0.065808912598377386}",20,8,-18.405836396764695,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2723,False,"{'a': 0.001, 'e': 0.065743136579269904}",20,14,7.881760360566029,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2724,False,"{'a': 0.001, 'e': 0.065677426303304476}",30,18,21.965466634808976,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2725,False,"{'a': 0.001, 'e': 0.065611781704770805}",30,21,15.376171679353794,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2726,False,"{'a': 0.001, 'e': 0.065546202718024332}",20,2,30.92869087233229,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2727,False,"{'a': 0.001, 'e': 0.065480689277486029}",30,13,29.83839283685698,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2728,False,"{'a': 0.001, 'e': 0.065415241317642467}",25,18,-28.46609375797545,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
2729,False,"{'a': 0.001, 'e': 0.065349858773045652}",20,10,16.162295544764223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2730,False,"{'a': 0.001, 'e': 0.065284541578313079}",20,0,34.404685038750536,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2731,False,"{'a': 0.001, 'e': 0.065219289668127525}",30,0,39.76896987140836,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2732,False,"{'a': 0.001, 'e': 0.065154102977237074}",30,20,18.25702883710646,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2733,False,"{'a': 0.001, 'e': 0.065088981440454996}",20,9,21.125160026340748,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2734,False,"{'a': 0.001, 'e': 0.065023924992659826}",20,9,13.867709745049256,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
2735,False,"{'a': 0.001, 'e': 0.064958933568795049}",20,16,7.982689369893181,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2736,False,"{'a': 0.001, 'e': 0.064894007103869264}",25,14,20.456347202465373,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2737,False,"{'a': 0.001, 'e': 0.064829145532955962}",20,5,1.8040052583199135,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
2738,False,"{'a': 0.001, 'e': 0.064764348791193624}",20,14,12.33184355592342,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2739,False,"{'a': 0.001, 'e': 0.064699616813785471}",30,20,11.807125732022216,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2740,False,"{'a': 0.001, 'e': 0.064634949535999534}",25,16,-33.680331196615754,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
2741,False,"{'a': 0.001, 'e': 0.06457034689316847}",20,3,18.844558286733495,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2742,False,"{'a': 0.001, 'e': 0.064505808820689722}",20,5,10.37717426519198,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2743,False,"{'a': 0.001, 'e': 0.064441335254025178}",20,14,14.536533600526548,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2744,False,"{'a': 0.001, 'e': 0.064376926128701245}",20,11,13.714865398048701,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2745,False,"{'a': 0.001, 'e': 0.064312581380308778}",30,18,25.554111068613683,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2746,False,"{'a': 0.001, 'e': 0.064248300944503081}",20,0,30.99367820061967,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2747,False,"{'a': 0.001, 'e': 0.064184084757003684}",20,0,26.41316976994767,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2748,False,"{'a': 0.001, 'e': 0.0641199327535944}",25,15,19.567501324282844,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
